09:17:57.786 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java:217] Mapped "{[/admin/count/detail/yearStuBirthday],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.Map<java.lang.String, java.util.List<com.lgb.function.admin.student.StudentUser>> com.lgb.function.admin.count.detail.controller.CountDetailController.detailCountYearStuBirthday(com.lgb.function.admin.count.detail.CountDetail)
09:17:57.789 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java:217] Mapped "{[/admin/course/routePage],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public org.springframework.web.servlet.ModelAndView com.lgb.function.admin.course.controller.CourseController.listFirstCourse(com.lgb.function.admin.course.Course,org.springframework.data.domain.Pageable,javax.servlet.http.HttpSession)
09:17:57.790 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java:217] Mapped "{[/admin/course/page],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public org.springframework.web.servlet.ModelAndView com.lgb.function.admin.course.controller.CourseController.listPage(com.lgb.function.admin.course.Course,org.springframework.data.domain.Pageable,javax.servlet.http.HttpSession)
09:17:57.790 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java:217] Mapped "{[/admin/course/pageSearch],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public org.springframework.web.servlet.ModelAndView com.lgb.function.admin.course.controller.CourseController.searchPage(com.lgb.function.admin.course.Course,org.springframework.data.domain.Pageable,javax.servlet.http.HttpSession)
09:17:57.790 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java:217] Mapped "{[/admin/course/routeAdd],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public org.springframework.web.servlet.ModelAndView com.lgb.function.admin.course.controller.CourseController.routeCourseAdd()
09:17:57.790 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java:217] Mapped "{[/admin/course/add],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.lgb.function.admin.course.controller.CourseController.addCourse(com.lgb.function.admin.course.Course,javax.servlet.http.HttpSession,org.springframework.web.servlet.mvc.support.RedirectAttributes)
09:17:57.790 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java:217] Mapped "{[/admin/course/majors/{departmentId}],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.Map<java.lang.String, java.util.List<com.lgb.function.admin.major.Major>> com.lgb.function.admin.course.controller.CourseController.majors(int)
09:17:57.791 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java:217] Mapped "{[/admin/course/courseNum],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public boolean com.lgb.function.admin.course.controller.CourseController.courseNumExist(com.lgb.function.admin.course.Course)
09:17:57.791 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java:217] Mapped "{[/admin/course/courseName],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public boolean com.lgb.function.admin.course.controller.CourseController.courseNameExist(com.lgb.function.admin.course.Course)
09:17:57.791 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java:217] Mapped "{[/admin/course/teachers/{departmentId}],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.Map<java.lang.String, java.util.List<com.lgb.function.admin.teacher.Teacher>> com.lgb.function.admin.course.controller.CourseController.teachers(int)
09:17:57.791 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java:217] Mapped "{[/admin/course/routeEdit/{courseId}],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public org.springframework.web.servlet.ModelAndView com.lgb.function.admin.course.controller.CourseController.routeEdit(int)
09:17:57.792 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java:217] Mapped "{[/admin/course/edit],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.lgb.function.admin.course.controller.CourseController.editDepartment(com.lgb.function.admin.course.Course,javax.servlet.http.HttpSession,org.springframework.web.servlet.mvc.support.RedirectAttributes)
09:17:57.792 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java:217] Mapped "{[/admin/course/delete/{courseId}],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.lgb.function.admin.course.controller.CourseController.deleteDepartment(int,javax.servlet.http.HttpSession,org.springframework.web.servlet.mvc.support.RedirectAttributes)
09:17:57.792 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java:217] Mapped "{[/admin/course/siteNum/{courseId}],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public org.springframework.web.servlet.ModelAndView com.lgb.function.admin.course.controller.CourseController.siteNum(int)
09:17:57.792 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java:217] Mapped "{[/admin/course/route/make/leader/{courseId}],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public org.springframework.web.servlet.ModelAndView com.lgb.function.admin.course.controller.CourseController.routeMakeLeader(int,org.springframework.web.servlet.mvc.support.RedirectAttributes)
09:17:57.792 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java:217] Mapped "{[/admin/course/make/leader],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.lgb.function.admin.course.controller.CourseController.makeLeader(com.lgb.function.admin.course.Course,javax.servlet.http.HttpSession,org.springframework.web.servlet.mvc.support.RedirectAttributes)
09:17:57.793 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java:217] Mapped "{[/admin/course/upgrade/{courseId}],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.lgb.function.admin.course.controller.CourseController.courseUpgrade(int,javax.servlet.http.HttpSession,org.springframework.web.servlet.mvc.support.RedirectAttributes)
09:17:57.793 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java:217] Mapped "{[/admin/course/batch/upgrade],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.lgb.function.admin.course.controller.CourseController.batchUpgrade(java.lang.String,javax.servlet.http.HttpSession,org.springframework.web.servlet.mvc.support.RedirectAttributes)
09:17:57.793 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java:217] Mapped "{[/admin/course/batch/graduate],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.lgb.function.admin.course.controller.CourseController.batchGraduate(java.lang.String,javax.servlet.http.HttpSession,org.springframework.web.servlet.mvc.support.RedirectAttributes)
09:17:57.795 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java:217] Mapped "{[/admin/course/leader/export],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void com.lgb.function.admin.course.leader.controller.CourseLeaderController.export(javax.servlet.http.HttpServletResponse)
09:17:57.795 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java:217] Mapped "{[/admin/course/leader/page],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public org.springframework.web.servlet.ModelAndView com.lgb.function.admin.course.leader.controller.CourseLeaderController.listPage(org.springframework.data.domain.Pageable)
09:17:57.798 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java:217] Mapped "{[/admin/department/add],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.lgb.function.admin.department.controller.DepartmentController.add(com.lgb.function.admin.department.Department,javax.servlet.http.HttpSession,org.springframework.web.servlet.mvc.support.RedirectAttributes)
09:17:57.798 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java:217] Mapped "{[/admin/department/edit],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.lgb.function.admin.department.controller.DepartmentController.editDepartment(com.lgb.function.admin.department.Department,javax.servlet.http.HttpSession,org.springframework.web.servlet.mvc.support.RedirectAttributes)
09:17:57.799 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java:217] Mapped "{[/admin/department/delete/{departmentId}],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.lgb.function.admin.department.controller.DepartmentController.deleteDepartment(int,javax.servlet.http.HttpSession,org.springframework.web.servlet.mvc.support.RedirectAttributes)
09:17:57.799 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java:217] Mapped "{[/admin/department/page],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public org.springframework.web.servlet.ModelAndView com.lgb.function.admin.department.controller.DepartmentController.listDepartment(org.springframework.data.domain.Pageable)
09:17:57.799 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java:217] Mapped "{[/admin/department/routeAdd],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public org.springframework.web.servlet.ModelAndView com.lgb.function.admin.department.controller.DepartmentController.routeAdd()
09:17:57.800 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java:217] Mapped "{[/admin/department/departmentName],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public boolean com.lgb.function.admin.department.controller.DepartmentController.nameExist(com.lgb.function.admin.department.Department)
09:17:57.800 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java:217] Mapped "{[/admin/department/routeEdit/{departmentId}],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public org.springframework.web.servlet.ModelAndView com.lgb.function.admin.department.controller.DepartmentController.routeEditDepartment(int)
09:17:57.803 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java:217] Mapped "{[/admin/disciplinary/add],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.lgb.function.admin.disciplinary.controller.DisciplinaryController.add(com.lgb.function.admin.disciplinary.Disciplinary,javax.servlet.http.HttpSession,org.springframework.web.servlet.mvc.support.RedirectAttributes)
09:17:57.803 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java:217] Mapped "{[/admin/disciplinary/cardNum],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public boolean com.lgb.function.admin.disciplinary.controller.DisciplinaryController.nameExist(com.lgb.function.admin.disciplinary.Disciplinary)
09:17:57.804 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java:217] Mapped "{[/admin/disciplinary/routePage],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public org.springframework.web.servlet.ModelAndView com.lgb.function.admin.disciplinary.controller.DisciplinaryController.routePage(org.springframework.data.domain.Pageable,com.lgb.function.admin.disciplinary.Disciplinary,javax.servlet.http.HttpSession)
09:17:57.804 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java:217] Mapped "{[/admin/disciplinary/page],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public org.springframework.web.servlet.ModelAndView com.lgb.function.admin.disciplinary.controller.DisciplinaryController.query4Page(org.springframework.data.domain.Pageable,com.lgb.function.admin.disciplinary.Disciplinary,javax.servlet.http.HttpSession)
09:17:57.804 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java:217] Mapped "{[/admin/disciplinary/pageSearch],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public org.springframework.web.servlet.ModelAndView com.lgb.function.admin.disciplinary.controller.DisciplinaryController.queryForCard(org.springframework.data.domain.Pageable,com.lgb.function.admin.disciplinary.Disciplinary,javax.servlet.http.HttpSession)
09:17:57.805 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java:217] Mapped "{[/admin/disciplinary/countSearch],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public org.springframework.web.servlet.ModelAndView com.lgb.function.admin.disciplinary.controller.DisciplinaryController.queryForCount(org.springframework.data.domain.Pageable,com.lgb.function.admin.disciplinary.Disciplinary,javax.servlet.http.HttpSession)
